"","ExplicitNYHAClass","variable","mean","sd","sem","n"
"451","I/II","StepData.StdErrDailyMeanSteps",0.363183581063291,0.164812306082804,0.0549374353609346,9
"452","II","StepData.StdErrDailyMeanSteps",0.495418783024405,0.217529260165472,0.0426609977831209,26
"453","II/III","StepData.StdErrDailyMeanSteps",0.433342956950817,0.19697706497266,0.09848853248633,4
"454","III","StepData.StdErrDailyMeanSteps",0.306045285801209,0.203253214257427,0.061283149920509,11
"456","I/II","StepData.MaximumDailyStdDevSteps",18.6100840350125,4.74432015032705,1.58144005010902,9
"457","II","StepData.MaximumDailyStdDevSteps",20.1013994535367,4.56048120553127,0.894383948399119,26
"458","II/III","StepData.MaximumDailyStdDevSteps",15.5253563544231,2.8767919242542,1.4383959621271,4
"459","III","StepData.MaximumDailyStdDevSteps",14.9374427213633,4.85280120504039,1.46317461630032,11
"461","I/II","StepData.MeanDailyStdDevSteps",12.2426925541744,4.08457067418392,1.36152355806131,9
"462","II","StepData.MeanDailyStdDevSteps",11.8693440605454,3.44060148857019,0.674757466489069,26
"463","II/III","StepData.MeanDailyStdDevSteps",9.44337527345019,3.19057771267663,1.59528885633832,4
"464","III","StepData.MeanDailyStdDevSteps",9.23153130179799,4.14238208918542,1.24897519346514,11
"466","I/II","StepData.ModeDailyStdDevSteps",11.0845286568733,4.61613004319628,1.53871001439876,9
"467","II","StepData.ModeDailyStdDevSteps",7.77721697082343,6.86522326149937,1.34638105290601,26
"468","II/III","StepData.ModeDailyStdDevSteps",4.1676443799657,4.33589494262666,2.16794747131333,4
"469","III","StepData.ModeDailyStdDevSteps",6.86136095079386,5.31060882264414,1.60120880664197,11
"471","I/II","StepData.MinimumDailyStdDevSteps",5.41603023780087,3.97185495105892,1.32395165035297,9
"472","II","StepData.MinimumDailyStdDevSteps",3.0120663847228,3.63067646267291,0.712034235796585,26
"473","II/III","StepData.MinimumDailyStdDevSteps",2.06961008864979,4.13922017729958,2.06961008864979,4
"474","III","StepData.MinimumDailyStdDevSteps",3.66911216044987,3.70431694633479,1.1168935832316,11
"476","I/II","StepData.StdDevDailyStdDevSteps",3.7603811816376,1.47577513813953,0.491925046046509,9
"477","II","StepData.StdDevDailyStdDevSteps",4.86802684370501,1.87178048685971,0.367086354909994,26
"478","II/III","StepData.StdDevDailyStdDevSteps",4.16165577069322,1.40303940425848,0.701519702129239,4
"479","III","StepData.StdDevDailyStdDevSteps",3.22472963708103,1.37721496120897,0.41524593472673,11
"481","I/II","StepData.StdErrDailyStdDevSteps",0.969384926784598,0.380215292461533,0.126738430820511,9
"482","II","StepData.StdErrDailyStdDevSteps",1.20828204069656,0.431804820990699,0.0846838926267312,26
"483","II/III","StepData.StdErrDailyStdDevSteps",1.06228118106836,0.34167411232714,0.17083705616357,4
"484","III","StepData.StdErrDailyStdDevSteps",0.804661228114176,0.344296130519127,0.103809189245743,11
"486","I/II","StepData.MaximumDailyStdErrSteps",0.490418774981467,0.125023813533883,0.0416746045112944,9
"487","II","StepData.MaximumDailyStdErrSteps",0.529718386917001,0.120179231965577,0.0235690864969643,26
"488","II/III","StepData.MaximumDailyStdErrSteps",0.409129063047878,0.0758101236251822,0.0379050618125911,4
"489","III","StepData.MaximumDailyStdErrSteps",0.393636178481765,0.127882540332811,0.038558036683766,11
"491","I/II","StepData.MeanDailyStdErrSteps",0.322623276369794,0.107637888286256,0.0358792960954185,9
"492","II","StepData.MeanDailyStdErrSteps",0.312784679695957,0.0906678102070632,0.0177814205192516,26
"493","II/III","StepData.MeanDailyStdErrSteps",0.24885478886515,0.0840791051985705,0.0420395525992853,4
"494","III","StepData.MeanDailyStdErrSteps",0.243272210040174,0.109161352837606,0.0329133862699941,11
"496","I/II","StepData.ModeDailyStdErrSteps",0.292102977876055,0.121645707600264,0.0405485692000879,9
"497","II","StepData.ModeDailyStdErrSteps",0.204947662375978,0.180914517932564,0.0354802560473222,26
"498","II/III","StepData.ModeDailyStdErrSteps",0.109827072652432,0.114260864282544,0.0571304321412722,4
"499","III","StepData.ModeDailyStdErrSteps",0.180812737108726,0.139946830347839,0.0421955569875731,11
"501","I/II","StepData.MinimumDailyStdErrSteps",0.142724928564951,0.104667568176356,0.0348891893921188,9
"502","II","StepData.MinimumDailyStdErrSteps",0.0793749186612753,0.0956767255767476,0.0187637496427884,26
"503","II/III","StepData.MinimumDailyStdErrSteps",0.0545390145716362,0.109078029143272,0.0545390145716362,4
"504","III","StepData.MinimumDailyStdErrSteps",0.0966895951470231,0.0976173227131469,0.0294327302253224,11
"506","I/II","StepData.StdDevDailyStdErrSteps",0.0990947450367512,0.0388900895897544,0.0129633631965848,9
"507","II","StepData.StdDevDailyStdErrSteps",0.128283771141236,0.0493257468194629,0.00967357482903764,26
"508","II/III","StepData.StdDevDailyStdErrSteps",0.10966925894145,0.036973334703521,0.0184866673517605,4
"509","III","StepData.StdDevDailyStdErrSteps",0.0849790874285352,0.0362928008756732,0.0109426911905173,11
"511","I/II","StepData.StdErrDailyStdErrSteps",0.0255455358172908,0.0100195527117125,0.00333985090390416,9
"512","II","StepData.StdErrDailyStdErrSteps",0.0318410275373115,0.0113790561580991,0.00223161651524675,26
"513","II/III","StepData.StdErrDailyStdErrSteps",0.027993567064248,0.00900390343724978,0.00450195171862489,4
"514","III","StepData.StdErrDailyStdErrSteps",0.0212046852139092,0.00907299968352542,0.00273561233393337,11
"516","I/II","StepData.MaximumDailyQ1Steps",0,0,0,9
"517","II","StepData.MaximumDailyQ1Steps",0,0,0,26
"518","II/III","StepData.MaximumDailyQ1Steps",0,0,0,4
"519","III","StepData.MaximumDailyQ1Steps",0,0,0,11
"521","I/II","StepData.MeanDailyQ1Steps",0,0,0,9
"522","II","StepData.MeanDailyQ1Steps",0,0,0,26
"523","II/III","StepData.MeanDailyQ1Steps",0,0,0,4
"524","III","StepData.MeanDailyQ1Steps",0,0,0,11
"526","I/II","StepData.ModeDailyQ1Steps",0,0,0,9
"527","II","StepData.ModeDailyQ1Steps",0,0,0,26
"528","II/III","StepData.ModeDailyQ1Steps",0,0,0,4
"529","III","StepData.ModeDailyQ1Steps",0,0,0,11
"531","I/II","StepData.MinimumDailyQ1Steps",0,0,0,9
"532","II","StepData.MinimumDailyQ1Steps",0,0,0,26
"533","II/III","StepData.MinimumDailyQ1Steps",0,0,0,4
"534","III","StepData.MinimumDailyQ1Steps",0,0,0,11
"536","I/II","StepData.StdDevDailyQ1Steps",0,0,0,9
"537","II","StepData.StdDevDailyQ1Steps",0,0,0,26
"538","II/III","StepData.StdDevDailyQ1Steps",0,0,0,4
"539","III","StepData.StdDevDailyQ1Steps",0,0,0,11
"541","I/II","StepData.StdErrDailyQ1Steps",0,0,0,9
"542","II","StepData.StdErrDailyQ1Steps",0,0,0,26
"543","II/III","StepData.StdErrDailyQ1Steps",0,0,0,4
"544","III","StepData.StdErrDailyQ1Steps",0,0,0,11
"546","I/II","StepData.MaximumDailyMinimumSteps",0,0,0,9
"547","II","StepData.MaximumDailyMinimumSteps",0,0,0,26
"548","II/III","StepData.MaximumDailyMinimumSteps",0,0,0,4
"549","III","StepData.MaximumDailyMinimumSteps",0,0,0,11
"551","I/II","StepData.MeanDailyMinimumSteps",0,0,0,9
"552","II","StepData.MeanDailyMinimumSteps",0,0,0,26
"553","II/III","StepData.MeanDailyMinimumSteps",0,0,0,4
"554","III","StepData.MeanDailyMinimumSteps",0,0,0,11
"556","I/II","StepData.ModeDailyMinimumSteps",0,0,0,9
"557","II","StepData.ModeDailyMinimumSteps",0,0,0,26
"558","II/III","StepData.ModeDailyMinimumSteps",0,0,0,4
"559","III","StepData.ModeDailyMinimumSteps",0,0,0,11
"561","I/II","StepData.MinimumDailyMinimumSteps",0,0,0,9
"562","II","StepData.MinimumDailyMinimumSteps",0,0,0,26
"563","II/III","StepData.MinimumDailyMinimumSteps",0,0,0,4
"564","III","StepData.MinimumDailyMinimumSteps",0,0,0,11
"566","I/II","StepData.StdDevDailyMinimumSteps",0,0,0,9
"567","II","StepData.StdDevDailyMinimumSteps",0,0,0,26
"568","II/III","StepData.StdDevDailyMinimumSteps",0,0,0,4
"569","III","StepData.StdDevDailyMinimumSteps",0,0,0,11
"571","I/II","StepData.StdErrDailyMinimumSteps",0,0,0,9
"572","II","StepData.StdErrDailyMinimumSteps",0,0,0,26
"573","II/III","StepData.StdErrDailyMinimumSteps",0,0,0,4
"574","III","StepData.StdErrDailyMinimumSteps",0,0,0,11
"576","I/II","StepData.MaximumDailyModeSteps",0,0,0,9
"577","II","StepData.MaximumDailyModeSteps",0,0,0,26
"578","II/III","StepData.MaximumDailyModeSteps",0,0,0,4
"579","III","StepData.MaximumDailyModeSteps",0,0,0,11
"581","I/II","StepData.MeanDailyModeSteps",0,0,0,9
"582","II","StepData.MeanDailyModeSteps",0,0,0,26
"583","II/III","StepData.MeanDailyModeSteps",0,0,0,4
"584","III","StepData.MeanDailyModeSteps",0,0,0,11
"586","I/II","StepData.ModeDailyModeSteps",0,0,0,9
"587","II","StepData.ModeDailyModeSteps",0,0,0,26
"588","II/III","StepData.ModeDailyModeSteps",0,0,0,4
"589","III","StepData.ModeDailyModeSteps",0,0,0,11
"591","I/II","StepData.MinimumDailyModeSteps",0,0,0,9
"592","II","StepData.MinimumDailyModeSteps",0,0,0,26
"593","II/III","StepData.MinimumDailyModeSteps",0,0,0,4
"594","III","StepData.MinimumDailyModeSteps",0,0,0,11
"596","I/II","StepData.StdDevDailyModeSteps",0,0,0,9
"597","II","StepData.StdDevDailyModeSteps",0,0,0,26
"598","II/III","StepData.StdDevDailyModeSteps",0,0,0,4
"599","III","StepData.StdDevDailyModeSteps",0,0,0,11
"601","I/II","StepData.StdErrDailyModeSteps",0,0,0,9
"602","II","StepData.StdErrDailyModeSteps",0,0,0,26
"603","II/III","StepData.StdErrDailyModeSteps",0,0,0,4
"604","III","StepData.StdErrDailyModeSteps",0,0,0,11
"606","I/II","StepData.MaximumDailySkewness",11.3560923955944,11.1026737822056,3.92538796034982,8
"607","II","StepData.MaximumDailySkewness",13.2238410907748,9.74828910880254,2.43707227720063,16
"608","II/III","StepData.MaximumDailySkewness",5.23708517381296,NA,NA,1
"609","III","StepData.MaximumDailySkewness",12.392480363287,8.42833426103624,2.80944475367875,9
"611","I/II","StepData.MeanDailySkewness",5.19683265652447,1.52922969278717,0.540664342880814,8
"612","II","StepData.MeanDailySkewness",5.29573508804474,1.30121393489696,0.325303483724239,16
"613","II/III","StepData.MeanDailySkewness",4.1104234209569,NA,NA,1
"614","III","StepData.MeanDailySkewness",5.76576010457311,1.83197483516098,0.610658278386995,9
"616","I/II","StepData.ModeDailySkewness",5.18156507195642,2.3425531297334,0.780851043244466,9
"617","II","StepData.ModeDailySkewness",8.63057933624298,8.60824426110805,1.87847290129509,21
"618","II/III","StepData.ModeDailySkewness",15.8299253166241,19.0867926494902,11.0197648741498,3
"619","III","StepData.ModeDailySkewness",9.21798654177192,7.88512144158614,2.62837381386205,9
"621","I/II","StepData.MinimumDailySkewness",3.61429275221016,1.00096803275733,0.353895641856834,8
"622","II","StepData.MinimumDailySkewness",3.20623360487552,0.597014451917003,0.149253612979251,16
"623","II/III","StepData.MinimumDailySkewness",2.58573845486204,NA,NA,1
"624","III","StepData.MinimumDailySkewness",3.7045328403894,1.12604627575394,0.375348758584648,9
"626","I/II","StepData.StdDevDailySkewness",2.00073830548209,2.6796743342263,0.947407946551481,8
"627","II","StepData.StdDevDailySkewness",2.53506172806951,2.27689062238664,0.569222655596659,16
"628","II/III","StepData.StdDevDailySkewness",0.582230918165333,NA,NA,1
"629","III","StepData.StdDevDailySkewness",2.178260587511,1.91945982191459,0.639819940638197,9
"631","I/II","StepData.StdErrDailySkewness",0.508321152118409,0.668794721014459,0.236454641225545,8
"632","II","StepData.StdErrDailySkewness",0.645684272745449,0.570771140254031,0.142692785063508,16
"633","II/III","StepData.StdErrDailySkewness",0.155607758268678,NA,NA,1
"634","III","StepData.StdErrDailySkewness",0.546772920757758,0.466982142985413,0.155660714328471,9
"636","I/II","StepData.MaximumDailyKurtosis",249.662964673904,482.275237050349,170.510045258326,8
"637","II","StepData.MaximumDailyKurtosis",283.849222511695,386.882425904598,96.7206064761495,16
"638","II/III","StepData.MaximumDailyKurtosis",31.1742229717782,NA,NA,1
"639","III","StepData.MaximumDailyKurtosis",237.059299527323,295.107738094122,98.369246031374,9
"641","I/II","StepData.MeanDailyKurtosis",43.1210038070312,36.7916398827095,13.0078090260187,8
"642","II","StepData.MeanDailyKurtosis",44.8175949862742,31.1932623677389,7.79831559193471,16
"643","II/III","StepData.MeanDailyKurtosis",19.1241551683784,NA,NA,1
"644","III","StepData.MeanDailyKurtosis",49.5316341980573,32.7799788091263,10.9266596030421,9
"646","I/II","StepData.ModeDailyKurtosis",36.4214034426445,37.3932314279391,12.4644104759797,9
"647","II","StepData.ModeDailyKurtosis",149.984498703403,330.957309557891,72.2208058499031,21
"648","II/III","StepData.ModeDailyKurtosis",496.740964060417,810.836057235281,468.136415913445,3
"649","III","StepData.ModeDailyKurtosis",149.232496623086,280.170165517441,93.3900551724805,9
"651","I/II","StepData.MinimumDailyKurtosis",15.3823191133353,11.1444930142666,3.940173291637,8
"652","II","StepData.MinimumDailyKurtosis",10.7403300112215,5.02935584027467,1.25733896006867,16
"653","II/III","StepData.MinimumDailyKurtosis",6.61520545544334,NA,NA,1
"654","III","StepData.MinimumDailyKurtosis",15.6387785954545,9.22700996339042,3.07566998779681,9
"656","I/II","StepData.StdDevDailyKurtosis",59.9245074518992,119.120210478853,42.115354302983,8
"657","II","StepData.StdDevDailyKurtosis",68.4626540259651,95.0987917869188,23.7746979467297,16
"658","II/III","StepData.StdDevDailyKurtosis",5.53367772123496,NA,NA,1
"659","III","StepData.StdDevDailyKurtosis",54.4440241217997,71.0518724708811,23.6839574902937,9
"661","I/II","StepData.StdErrDailyKurtosis",15.084084368912,29.7591336859892,10.5214426158,8
"662","II","StepData.StdErrDailyKurtosis",17.3321785156788,24.0758053244212,6.01895133110531,16
"663","II/III","StepData.StdErrDailyKurtosis",1.47893758012037,NA,NA,1
"664","III","StepData.StdErrDailyKurtosis",13.5520217094464,17.5013286478622,5.83377621595408,9
"666","I/II","StepData.TotalActiveMinutes_Pure",2932.33333333333,752.04537762026,250.681792540087,9
"667","II","StepData.TotalActiveMinutes_Pure",2985.07692307692,944.257715799111,185.184173796931,26
"668","II/III","StepData.TotalActiveMinutes_Pure",2797,1533.54773863309,766.773869316545,4
"669","III","StepData.TotalActiveMinutes_Pure",2308.72727272727,955.053201754655,287.959375004344,11
"671","I/II","StepData.MeanActiveMinutes_Pure",196.702130325815,59.0102165450061,19.6700721816687,9
"672","II","StepData.MeanActiveMinutes_Pure",191.926396054289,70.3067451420921,13.7882871314124,26
"673","II/III","StepData.MeanActiveMinutes_Pure",180.895089285714,85.9374934678414,42.9687467339207,4
"674","III","StepData.MeanActiveMinutes_Pure",149.856997607655,70.6213868727047,21.2931493119356,11
"676","I/II","StepData.StdDevActiveMinutes_Pure",56.100579633271,29.5798306803747,9.85994356012491,9
"677","II","StepData.StdDevActiveMinutes_Pure",81.233169268175,34.5233240279213,6.77058088047912,26
"678","II/III","StepData.StdDevActiveMinutes_Pure",93.0330406372115,46.8801686019952,23.4400843009976,4
"679","III","StepData.StdDevActiveMinutes_Pure",56.4961836670423,24.3152123195544,7.33131236016264,11
"681","I/II","StepData.ModeActiveMinutes_Pure",198.444444444444,96.5545326630385,32.1848442210128,9
"682","II","StepData.ModeActiveMinutes_Pure",149.192307692308,127.631976943325,25.0306900381708,26
"683","II/III","StepData.ModeActiveMinutes_Pure",125.5,150.858653491715,75.4293267458575,4
"684","III","StepData.ModeActiveMinutes_Pure",115.909090909091,107.632202008,32.4523299472975,11
"686","I/II","StepData.MaxActiveMinutes_Pure",284.444444444444,77.6693490237801,25.8897830079267,9
"687","II","StepData.MaxActiveMinutes_Pure",313.730769230769,93.7731550892078,18.390428755809,26
"688","II/III","StepData.MaxActiveMinutes_Pure",329.5,137.25523669427,68.6276183471349,4
"689","III","StepData.MaxActiveMinutes_Pure",246.272727272727,93.887263150111,28.3080749511163,11
"691","I/II","StepData.TotalActiveMinutes_PosMET",826.888888888889,586.35557566302,195.45185855434,9
"692","II","StepData.TotalActiveMinutes_PosMET",753.153846153846,501.028437700512,98.2597607961468,26
"693","II/III","StepData.TotalActiveMinutes_PosMET",477.5,343.8512275195,171.92561375975,4
"694","III","StepData.TotalActiveMinutes_PosMET",448.545454545455,339.019280760361,102.218159179843,11
"696","I/II","StepData.MeanActiveMinutes_PosMET",56.9494708994709,42.8297703772752,14.2765901257584,9
"697","II","StepData.MeanActiveMinutes_PosMET",48.1216058719462,34.2608938683476,6.71911409183984,26
"698","II/III","StepData.MeanActiveMinutes_PosMET",30.8371848739496,20.4412800729178,10.2206400364589,4
"699","III","StepData.MeanActiveMinutes_PosMET",28.9674109516215,22.2384361523085,6.70514078558929,11
"701","I/II","StepData.StdDevActiveMinutes_PosMET",24.2728837107997,13.8774262511667,4.62580875038891,9
"702","II","StepData.StdDevActiveMinutes_PosMET",30.0894300030477,17.2338366133975,3.37983343022245,26
"703","II/III","StepData.StdDevActiveMinutes_PosMET",19.3313189903979,8.79402314235311,4.39701157117655,4
"704","III","StepData.StdDevActiveMinutes_PosMET",17.3064827151522,13.6358260765337,4.1113562547642,11
"706","I/II","StepData.ModeActiveMinutes_PosMET",42.1111111111111,40.2164283733788,13.4054761244596,9
"707","II","StepData.ModeActiveMinutes_PosMET",34.1923076923077,45.7261581423756,8.9676374096001,26
"708","II/III","StepData.ModeActiveMinutes_PosMET",4.75,9.5,4.75,4
"709","III","StepData.ModeActiveMinutes_PosMET",25.7272727272727,20.4992239320951,6.18074857056667,11
"711","I/II","StepData.MaxActiveMinutes_PosMET",104,65.2839949757979,21.7613316585993,9
"712","II","StepData.MaxActiveMinutes_PosMET",109.5,62.2184859989376,12.2020490082609,26
"713","II/III","StepData.MaxActiveMinutes_PosMET",72.75,33.5695794830181,16.784789741509,4
"714","III","StepData.MaxActiveMinutes_PosMET",64.9090909090909,50.7157856006481,15.291384707769,11
"716","I/II","StepData.TotalMETClass.BelowMin",21093.1111111111,2768.12804275942,922.709347586474,9
"717","II","StepData.TotalMETClass.BelowMin",22729.9230769231,5142.95975425106,1008.61739017494,26
"718","II/III","StepData.TotalMETClass.BelowMin",21482.5,2026.93701595947,1013.46850797973,4
"719","III","StepData.TotalMETClass.BelowMin",22591.4545454545,3184.95809591386,960.300997922823,11
"721","I/II","StepData.MeanMETClass.BelowMin",1383.05052910053,42.8297703772738,14.2765901257579,9
"722","II","StepData.MeanMETClass.BelowMin",1391.87839412805,34.2608938683477,6.71911409183985,26
"723","II/III","StepData.MeanMETClass.BelowMin",1409.16281512605,20.4412800729186,10.2206400364593,4
"724","III","StepData.MeanMETClass.BelowMin",1411.03258904838,22.2384361523095,6.70514078558957,11
"726","I/II","StepData.StdDevMETClass.BelowMin",24.2728837107997,13.8774262511667,4.62580875038891,9
"727","II","StepData.StdDevMETClass.BelowMin",30.0894300030477,17.2338366133975,3.37983343022245,26
"728","II/III","StepData.StdDevMETClass.BelowMin",19.3313189903979,8.79402314235311,4.39701157117655,4
"729","III","StepData.StdDevMETClass.BelowMin",17.3064827151522,13.6358260765337,4.1113562547642,11
"731","I/II","StepData.ModeMETClass.BelowMin",1397.88888888889,40.2164283733788,13.4054761244596,9
"732","II","StepData.ModeMETClass.BelowMin",1405.80769230769,45.7261581423756,8.9676374096001,26
"733","II/III","StepData.ModeMETClass.BelowMin",1435.25,9.5,4.75,4
"734","III","StepData.ModeMETClass.BelowMin",1414.27272727273,20.4992239320951,6.18074857056667,11
"736","I/II","StepData.MaxMETClass.BelowMin",1421.33333333333,23.6220236220354,7.87400787401181,9
"737","II","StepData.MaxMETClass.BelowMin",1434.65384615385,11.5410304832534,2.26338229388763,26
"738","II/III","StepData.MaxMETClass.BelowMin",1435.25,9.5,4.75,4
"739","III","StepData.MaxMETClass.BelowMin",1435,7.77174369109018,2.34326889001435,11
"741","I/II","StepData.OverallMETClass.BelowMin.PercentageAll",0.960451756319812,0.02974289609533,0.00991429869844334,9
"742","II","StepData.OverallMETClass.BelowMin.PercentageAll",0.966582218144482,0.0237922874085746,0.00466605145266654,26
"743","II/III","StepData.OverallMETClass.BelowMin.PercentageAll",0.978585288281979,0.0141953333839707,0.00709766669198536,4
"744","III","StepData.OverallMETClass.BelowMin.PercentageAll",0.979883742394707,0.0154433584391031,0.00465634776777032,11
"746","I/II","StepData.TotalMETClassNegligible",417.777777777778,326.790750243094,108.930250081031,9
"747","II","StepData.TotalMETClassNegligible",323.730769230769,326.006694126646,63.935172881294,26
"748","II/III","StepData.TotalMETClassNegligible",260.5,212.769828688186,106.384914344093,4
"749","III","StepData.TotalMETClassNegligible",202.727272727273,179.630226247751,54.1605510427673,11
"751","I/II","StepData.MeanMETClassNegligible",28.8061333890281,23.6972066907977,7.89906889693255,9
"752","II","StepData.MeanMETClassNegligible",20.6077625490058,21.7498115996127,4.26548899089969,26
"753","II/III","StepData.MeanMETClassNegligible",16.6995798319328,12.5029274165483,6.25146370827416,4
"754","III","StepData.MeanMETClassNegligible",12.7668479911901,10.4204897564762,3.14189587763394,11
"756","I/II","StepData.StdDevMETClassNegligible",12.0175844106484,10.1692121774953,3.38973739249842,9
"757","II","StepData.StdDevMETClassNegligible",11.7935566251178,10.0480426348884,1.970583287258,26
"758","II/III","StepData.StdDevMETClassNegligible",9.71148839961161,6.7797983561816,3.3898991780908,4
"759","III","StepData.StdDevMETClassNegligible",7.10829929518582,4.91984261268846,1.48338836126267,11
"761","I/II","StepData.ModeMETClassNegligible",21.6666666666667,18.4255257726883,6.14184192422943,9
"762","II","StepData.ModeMETClassNegligible",16.3846153846154,22.7069626732893,4.45320176021251,26
"763","II/III","StepData.ModeMETClassNegligible",5,10,5,4
"764","III","StepData.ModeMETClassNegligible",12.3636363636364,12.4520900034711,3.75444639974991,11
"766","I/II","StepData.MaxMETClassNegligible",53.1111111111111,44.5938461125648,14.8646153708549,9
"767","II","StepData.MaxMETClassNegligible",42.5769230769231,35.8130401691039,7.02351502551319,26
"768","II/III","StepData.MaxMETClassNegligible",36.5,24.3926218353009,12.1963109176505,4
"769","III","StepData.MaxMETClassNegligible",27.0909090909091,18.1573926842735,5.47465988226175,11
"771","I/II","StepData.OverallMETClassNegligible.Percentage",0.538040054712242,0.100230550861348,0.0334101836204492,9
"772","II","StepData.OverallMETClassNegligible.Percentage",0.452922669970824,0.119636135455456,0.0234625765083923,26
"773","II/III","StepData.OverallMETClassNegligible.Percentage",0.57055262846466,0.0389729372785828,0.0194864686392914,4
"774","III","StepData.OverallMETClassNegligible.Percentage",0.542623261240544,0.170259562397497,0.0513351895856909,11
"776","I/II","StepData.OverallMETClassNegligible.PercentageAll",0.0200042592979362,0.0164563935352762,0.00548546451175872,9
"777","II","StepData.OverallMETClassNegligible.PercentageAll",0.0143109462145873,0.0151040358330643,0.00296214513256922,26
"778","II/III","StepData.OverallMETClassNegligible.PercentageAll",0.0115969304388422,0.00868258848371411,0.00434129424185705,4
"779","III","StepData.OverallMETClassNegligible.PercentageAll",0.00886586666054867,0.00723645121977512,0.00218187213724579,11
"781","I/II","StepData.TotalMETClassSedentary",124.888888888889,77.5813193437126,25.8604397812375,9
"782","II","StepData.TotalMETClassSedentary",115.115384615385,70.7142570762513,13.8682067969624,26
"783","II/III","StepData.TotalMETClassSedentary",90.75,66.5601231970014,33.2800615985007,4
"784","III","StepData.TotalMETClassSedentary",61.6363636363636,39.0621881805736,11.7776928804744,11
"786","I/II","StepData.MeanMETClassSedentary",8.58038150932888,5.72225806163094,1.90741935387698,9
"787","II","StepData.MeanMETClassSedentary",7.33121842364129,4.63580581640823,0.909156319965096,26
"788","II/III","StepData.MeanMETClassSedentary",5.8844537815126,4.09723043919303,2.04861521959652,4
"789","III","StepData.MeanMETClassSedentary",3.96484772537404,2.49887748045823,0.753439909068056,11
"791","I/II","StepData.StdDevMETClassSedentary",5.46963930252362,3.6553739516031,1.2184579838677,9
"792","II","StepData.StdDevMETClassSedentary",5.62866154423726,3.63475770588225,0.71283463344136,26
"793","II/III","StepData.StdDevMETClassSedentary",4.20037040873471,2.21271207373273,1.10635603686636,4
"794","III","StepData.StdDevMETClassSedentary",3.08214025189871,1.2963010865247,0.390849483575678,11
"796","I/II","StepData.ModeMETClassSedentary",7.55555555555556,5.52519481808359,1.84173160602786,9
"797","II","StepData.ModeMETClassSedentary",4.76923076923077,5.62357674301822,1.10287413649371,26
"798","II/III","StepData.ModeMETClassSedentary",5.25,4.99165971062398,2.49582985531199,4
"799","III","StepData.ModeMETClassSedentary",2.45454545454545,2.69679944985297,0.813115628181742,11
"801","I/II","StepData.MaxMETClassSedentary",19.5555555555556,12.2893359372172,4.09644531240573,9
"802","II","StepData.MaxMETClassSedentary",20.3461538461538,14.3469642996484,2.81367118941254,26
"803","II/III","StepData.MaxMETClassSedentary",14.75,8.34166250416147,4.17083125208073,4
"804","III","StepData.MaxMETClassSedentary",11,4.83735464897913,1.45851730441319,11
"806","I/II","StepData.OverallMETClassSedentary.Percentage",0.174113577624184,0.0534586084905226,0.0178195361635075,9
"807","II","StepData.OverallMETClassSedentary.Percentage",0.169686905997108,0.0663085938701845,0.0130041851562681,26
"808","II/III","StepData.OverallMETClassSedentary.Percentage",0.184878073280137,0.0134407078574029,0.00672035392870144,4
"809","III","StepData.OverallMETClassSedentary.Percentage",0.152319316635668,0.0543592834129321,0.0163899406321169,11
"811","I/II","StepData.OverallMETClassSedentary.PercentageAll",0.00595859827036728,0.00397379032057705,0.00132459677352568,9
"812","II","StepData.OverallMETClassSedentary.PercentageAll",0.00509112390530646,0.00321930959472794,0.000631358555531317,26
"813","II/III","StepData.OverallMETClassSedentary.PercentageAll",0.00408642623716153,0.00284529891610627,0.00142264945805314,4
"814","III","StepData.OverallMETClassSedentary.PercentageAll",0.0027533664759542,0.00173533158365155,0.00052322215907504,11
"816","I/II","StepData.TotalMETClassVeryLight",49.5555555555556,35.5918217822266,11.8639405940755,9
"817","II","StepData.TotalMETClassVeryLight",58.8076923076923,42.3395977597986,8.30347827595701,26
"818","II/III","StepData.TotalMETClassVeryLight",37.5,26.7145403603855,13.3572701801928,4
"819","III","StepData.TotalMETClassVeryLight",35.1818181818182,28.3471980337323,8.54700179416276,11
"821","I/II","StepData.MeanMETClassVeryLight",3.39619186856029,2.51213850722408,0.837379502408025,9
"822","II","StepData.MeanMETClassVeryLight",3.71746090041235,2.65223985676563,0.520147030168327,26
"823","II/III","StepData.MeanMETClassVeryLight",2.4187237394958,1.630245635814,0.815122817906998,4
"824","III","StepData.MeanMETClassVeryLight",2.30019461532619,1.89904156970774,0.572582577091647,11
"826","I/II","StepData.StdDevMETClassVeryLight",2.76944791381757,2.02403339746546,0.674677799155153,9
"827","II","StepData.StdDevMETClassVeryLight",3.57340958297418,2.55950698998749,0.501960618735513,26
"828","II/III","StepData.StdDevMETClassVeryLight",2.38422233798076,0.89526612858067,0.447633064290335,4
"829","III","StepData.StdDevMETClassVeryLight",2.22930119312087,1.72540508850393,0.520229208176136,11
"831","I/II","StepData.ModeMETClassVeryLight",2,2.12132034355964,0.707106781186547,9
"832","II","StepData.ModeMETClassVeryLight",1.61538461538462,2.72876416096259,0.535154680951572,26
"833","II/III","StepData.ModeMETClassVeryLight",1.25,1.89296944860009,0.946484724300046,4
"834","III","StepData.ModeMETClassVeryLight",0.636363636363636,1.12006493318265,0.337712284018304,11
"836","I/II","StepData.MaxMETClassVeryLight",9.66666666666667,7.05336798983294,2.35112266327765,9
"837","II","StepData.MaxMETClassVeryLight",12.5,9.66333275842243,1.89513547313601,26
